,0,1,2
0,48453002313,5.0,9.355116666666667
1,48453002307,5.0,9.768833333333333
2,48453001829,6.799416666666667,10.566883333333333
3,48453002111,8.081,11.091083333333334
4,48453002105,5.0,6.013000000000001
5,48453000302,5.774916666666667,6.582483333333334
6,48453001752,5.0,9.565966666666666
7,48453001746,9.345083333333333,14.090133333333334
8,48453001785,8.756416666666667,11.58131666666667
9,48453001784,11.653527777777777,19.2872
10,48453001747,5.0,12.3027
11,48453001753,5.0,8.633366666666666
12,48453002500,6.957,9.918466666666667
13,48453000101,5.774916666666667,8.358966666666667
14,48453002104,5.0,6.013000000000001
15,48453002110,8.081,11.091083333333334
16,48453001828,6.878208333333333,10.242675000000002
17,48453002312,5.0,8.9414
18,48453002304,5.0,7.898458333333334
19,48453002310,6.5405,10.461633333333333
20,48453002106,5.0,6.013000000000001
21,48453002112,5.0,8.325033333333334
22,48453001779,12.977100000000002,28.09094
23,48453001745,6.957,9.918466666666667
24,48453001751,5.0,9.565966666666666
25,48453001786,8.914,11.203566666666669
26,48453001750,5.0,10.841433333333333
27,48453001778,8.530000000000001,22.045
28,48453000102,5.774916666666667,8.358966666666667
29,48453002113,5.0,8.325033333333334
30,48453002107,5.0,8.177888888888889
31,48453001817,5.0,8.6515
32,48453002315,5.0,9.355116666666667
33,48453001813,5.0,7.755166666666668
34,48453000700,5.0,5.0
35,48453001740,9.345083333333333,13.936566666666668
36,48453001754,6.304666666666667,9.670544444444445
37,48453000304,5.0,6.013000000000001
38,48453001768,22.011675925925925,28.704777777777775
39,48453001783,16.940833333333334,22.249883333333337
40,48453001782,6.957,12.152016666666668
41,48453001769,9.323833333333333,16.016616666666668
42,48453000305,5.774916666666667,6.582483333333334
43,48453001755,5.9785,11.551383333333334
44,48453001741,11.9295,26.795508333333334
45,48453001806,5.0,7.755166666666668
46,48453001812,5.0,6.884083333333335
47,48453002314,5.0,8.9414
48,48453002316,5.0,9.355116666666667
49,48453001804,5.0,7.755166666666668
50,48453001757,5.0,8.633366666666666
51,48453000307,5.0,6.013000000000001
52,48453001780,10.029486111111112,22.520474999999994
53,48453001781,6.957,12.152016666666668
54,48453000306,5.0,6.9483
55,48453001742,9.009875000000001,18.212491666666665
56,48453001756,6.957,9.918466666666667
57,48453001811,5.0,6.884083333333335
58,48453001805,5.0,7.755166666666668
59,48453001839,6.558777777777777,11.375511111111111
60,48453002317,5.0,8.4125
61,48453000500,5.774916666666667,6.582483333333334
62,48453002402,5.0,11.332524999999999
63,48453001862,9.977611111111111,14.151722222222224
64,48453001719,7.779083333333333,12.162000000000003
65,48453002210,15.061433333333335,21.00326
